StudentID,StudentName,age,DepartmentID,Gender,BirthDate,Email,Phone,Address
4033,Susan Casey,23,1,Female,2003-04-13 00:00:00,susancasey14@fcai.edu.eg,+20 152343921,"5054 Cairo, Egypt"
4034,Christopher Waller,20,2,Male,2006-08-26 00:00:00,christopherwaller41@fcai.edu.eg,+20 102454719,"7074 Cairo, Egypt"
4035,Carol Phelps,24,8,Female,2002-11-09 00:00:00,carolphelps65@fcai.edu.eg,+20 152890839,"907 Cairo, Egypt"
4036,Anita Mcclure,21,4,Female,2005-10-28 00:00:00,anitamcclure24@fcai.edu.eg,+20 109519645,"54072 Cairo, Egypt"
4037,Kelsey Gardner,18,6,Female,2008-09-19 00:00:00,kelseygardner81@fcai.edu.eg,+20 119344718,"25066 Cairo, Egypt"
4038,Joseph Carlson,23,1,Male,2003-09-20 00:00:00,josephcarlson78@fcai.edu.eg,+20 116085130,"813 Cairo, Egypt"
4039,Alejandro Green,23,5,Male,2003-10-07 00:00:00,alejandrogreen19@fcai.edu.eg,+20 117926903,"68875 Cairo, Egypt"
4040,Jill Smith,22,3,Female,2004-03-07 00:00:00,jillsmith47@fcai.edu.eg,+20 129393347,"515 Cairo, Egypt"
4041,Andrea Shaw,18,4,Female,2008-09-04 00:00:00,andreashaw94@fcai.edu.eg,+20 121412177,"82911 Cairo, Egypt"
4042,Mrs. Jillian Fields,19,1,Female,2007-11-05 00:00:00,mrs.jillianfields33@fcai.edu.eg,+20 114904273,"7204 Cairo, Egypt"
4043,Erica Marsh,21,1,Female,2005-08-02 00:00:00,ericamarsh40@fcai.edu.eg,+20 126977363,"71950 Cairo, Egypt"
4044,Mark Turner,21,2,Male,2005-10-13 00:00:00,markturner10@fcai.edu.eg,+20 152341621,"335 Cairo, Egypt"
4045,Amber Henderson,21,2,Female,2005-06-16 00:00:00,amberhenderson90@fcai.edu.eg,+20 157186438,"71477 Cairo, Egypt"
4046,Thomas Mejia,24,3,Male,2002-02-07 00:00:00,thomasmejia92@fcai.edu.eg,+20 129289207,"82942 Cairo, Egypt"
4047,Samuel Murray,23,8,Male,2003-01-23 00:00:00,samuelmurray17@fcai.edu.eg,+20 154779080,"0577 Cairo, Egypt"
4048,Gregory Smith,18,8,Male,2008-11-16 00:00:00,gregorysmith83@fcai.edu.eg,+20 129882867,"3524 Cairo, Egypt"
4049,Kristin Jones,24,2,Female,2002-10-09 00:00:00,kristinjones37@fcai.edu.eg,+20 108301193,"6643 Cairo, Egypt"
4050,Lori Hogan,20,6,Female,2006-09-24 00:00:00,lorihogan89@fcai.edu.eg,+20 128054772,"51289 Cairo, Egypt"
4051,Tyler Gates,21,3,Male,2005-05-16 00:00:00,tylergates73@fcai.edu.eg,+20 119756053,"1874 Cairo, Egypt"
4052,Michelle Brown,21,4,Female,2005-09-06 00:00:00,michellebrown31@fcai.edu.eg,+20 113655168,"61752 Cairo, Egypt"
4053,Elizabeth Erickson,21,3,Female,2005-07-17 00:00:00,elizabetherickson35@fcai.edu.eg,+20 122478274,"8647 Cairo, Egypt"
4054,Melanie Barton,19,2,Female,2007-06-18 00:00:00,melaniebarton75@fcai.edu.eg,+20 121944654,"448 Cairo, Egypt"
4055,Brenda Garcia,24,5,Female,2002-12-05 00:00:00,brendagarcia55@fcai.edu.eg,+20 124334332,"273 Cairo, Egypt"
4056,Toni Morales,19,7,Female,2007-08-28 00:00:00,tonimorales32@fcai.edu.eg,+20 159536937,"0671 Cairo, Egypt"
4057,Ronald French,20,8,Male,2006-11-20 00:00:00,ronaldfrench45@fcai.edu.eg,+20 124668713,"321 Cairo, Egypt"
4058,Elizabeth Mullins,24,3,Female,2002-12-12 00:00:00,elizabethmullins56@fcai.edu.eg,+20 127667838,"573 Cairo, Egypt"
4059,Juan Thomas,23,7,Male,2003-02-24 00:00:00,juanthomas36@fcai.edu.eg,+20 127751006,"8480 Cairo, Egypt"
4060,Bradley Joseph,23,4,Male,2003-07-21 00:00:00,bradleyjoseph23@fcai.edu.eg,+20 159047311,"2279 Cairo, Egypt"
4061,Dr. Joshua Flores,20,6,Male,2006-12-22 00:00:00,dr.joshuaflores63@fcai.edu.eg,+20 154342144,"83110 Cairo, Egypt"
4062,John Parrish,21,4,Male,2005-10-07 00:00:00,johnparrish66@fcai.edu.eg,+20 127936105,"669 Cairo, Egypt"
4063,Derek Payne,20,1,Male,2006-09-10 00:00:00,derekpayne66@fcai.edu.eg,+20 128460875,"1615 Cairo, Egypt"
4064,Tiffany Jones,22,3,Female,2004-12-22 00:00:00,tiffanyjones83@fcai.edu.eg,+20 129156163,"677 Cairo, Egypt"
4065,Sharon Hall,22,7,Female,2004-05-18 00:00:00,sharonhall53@fcai.edu.eg,+20 102073276,"735 Cairo, Egypt"
4066,Christopher Avila,18,3,Male,2008-12-14 00:00:00,christopheravila22@fcai.edu.eg,+20 158051290,"835 Cairo, Egypt"
4067,Amanda Graham,21,6,Female,2005-09-14 00:00:00,amandagraham39@fcai.edu.eg,+20 126757078,"105 Cairo, Egypt"
4068,Miss Erin Burnett,19,5,Female,2007-04-07 00:00:00,misserinburnett43@fcai.edu.eg,+20 125821518,"06173 Cairo, Egypt"
4069,Tiffany Stephens,22,7,Female,2004-05-11 00:00:00,tiffanystephens38@fcai.edu.eg,+20 125007897,"212 Cairo, Egypt"
4070,Walter Strickland,20,1,Male,2006-03-12 00:00:00,walterstrickland66@fcai.edu.eg,+20 159161411,"3036 Cairo, Egypt"
4071,Kirsten Rangel,21,6,Female,2005-04-15 00:00:00,kirstenrangel50@fcai.edu.eg,+20 117156252,"301 Cairo, Egypt"
4072,Jay Weaver,21,6,Male,2005-02-26 00:00:00,jayweaver25@fcai.edu.eg,+20 129796137,"3900 Cairo, Egypt"
4073,Derrick Stevenson,24,5,Male,2002-06-13 00:00:00,derrickstevenson12@fcai.edu.eg,+20 156234251,"663 Cairo, Egypt"
4074,Christopher Taylor,18,4,Male,2008-08-07 00:00:00,christophertaylor88@fcai.edu.eg,+20 155888732,"81259 Cairo, Egypt"
4075,Jesse Poole,24,2,Male,2002-10-20 00:00:00,jessepoole36@fcai.edu.eg,+20 107444485,"4721 Cairo, Egypt"
4076,Lisa Moore,18,7,Female,2008-06-24 00:00:00,lisamoore44@fcai.edu.eg,+20 113459886,"53191 Cairo, Egypt"
4077,Thomas Turner,18,7,Male,2008-02-16 00:00:00,thomasturner32@fcai.edu.eg,+20 126941950,"0331 Cairo, Egypt"
4078,Christopher Waters,20,5,Male,2006-10-09 00:00:00,christopherwaters41@fcai.edu.eg,+20 124565686,"7193 Cairo, Egypt"
4079,Pamela Berg,18,8,Female,2008-02-23 00:00:00,pamelaberg76@fcai.edu.eg,+20 102215816,"6526 Cairo, Egypt"
4080,Steven Norris,18,7,Male,2008-04-22 00:00:00,stevennorris89@fcai.edu.eg,+20 117472400,"2825 Cairo, Egypt"
4081,Kenneth Chan,18,3,Male,2008-05-15 00:00:00,kennethchan31@fcai.edu.eg,+20 108956484,"25277 Cairo, Egypt"
4082,Tonya Ward,22,3,Female,2004-01-16 00:00:00,tonyaward78@fcai.edu.eg,+20 112342316,"39472 Cairo, Egypt"
4083,Richard Mueller,22,2,Male,2004-06-10 00:00:00,richardmueller32@fcai.edu.eg,+20 124196513,"891 Cairo, Egypt"
4084,Summer Johnson,20,4,Female,2006-05-04 00:00:00,summerjohnson38@fcai.edu.eg,+20 106254005,"874 Cairo, Egypt"
4085,Alejandro Stevenson,24,2,Male,2002-01-25 00:00:00,alejandrostevenson45@fcai.edu.eg,+20 106872449,"924 Cairo, Egypt"
4086,Stephanie Payne,18,2,Female,2008-12-02 00:00:00,stephaniepayne74@fcai.edu.eg,+20 112477637,"995 Cairo, Egypt"
4087,Tony Short,19,3,Male,2007-02-17 00:00:00,tonyshort76@fcai.edu.eg,+20 153025509,"0604 Cairo, Egypt"
4088,Anthony Kim,20,5,Male,2006-01-11 00:00:00,anthonykim84@fcai.edu.eg,+20 122773394,"47204 Cairo, Egypt"
4089,Brett Jensen,21,1,Male,2005-04-01 00:00:00,brettjensen11@fcai.edu.eg,+20 106830930,"18970 Cairo, Egypt"
4090,Brenda Gomez,24,8,Female,2002-01-07 00:00:00,brendagomez96@fcai.edu.eg,+20 159709017,"26203 Cairo, Egypt"
4091,David Murphy,20,7,Male,2006-12-24 00:00:00,davidmurphy28@fcai.edu.eg,+20 115596515,"793 Cairo, Egypt"
4092,Donna Adams,18,7,Female,2008-06-10 00:00:00,donnaadams57@fcai.edu.eg,+20 155362400,"47828 Cairo, Egypt"
4093,Kelly Newman,19,6,Female,2007-06-13 00:00:00,kellynewman12@fcai.edu.eg,+20 155435490,"496 Cairo, Egypt"
4094,Jennifer Sullivan,20,3,Female,2006-04-16 00:00:00,jennifersullivan31@fcai.edu.eg,+20 157059460,"716 Cairo, Egypt"
4095,Erin Hernandez,21,6,Female,2005-01-10 00:00:00,erinhernandez70@fcai.edu.eg,+20 156114963,"057 Cairo, Egypt"
4096,Elizabeth Clark,21,6,Female,2005-04-19 00:00:00,elizabethclark36@fcai.edu.eg,+20 128892606,"5002 Cairo, Egypt"
4097,Mary Morris,23,1,Female,2003-08-26 00:00:00,marymorris19@fcai.edu.eg,+20 122919157,"817 Cairo, Egypt"
4098,Cole Miller,19,1,Male,2007-09-13 00:00:00,colemiller81@fcai.edu.eg,+20 155474737,"58468 Cairo, Egypt"
4099,Omar Fox,20,5,Male,2006-05-12 00:00:00,omarfox85@fcai.edu.eg,+20 153691531,"22977 Cairo, Egypt"
4100,Megan Anderson,23,4,Female,2003-02-08 00:00:00,megananderson50@fcai.edu.eg,+20 123423803,"68180 Cairo, Egypt"
4101,Deborah Larson,23,6,Female,2003-07-01 00:00:00,deborahlarson95@fcai.edu.eg,+20 127673353,"27894 Cairo, Egypt"
4102,Katrina Young,20,2,Female,2006-05-21 00:00:00,katrinayoung75@fcai.edu.eg,+20 127796181,"04172 Cairo, Egypt"
4103,Scott Moore,19,3,Male,2007-09-14 00:00:00,scottmoore20@fcai.edu.eg,+20 102860801,"785 Cairo, Egypt"
4104,Denise White,23,7,Female,2003-10-06 00:00:00,denisewhite92@fcai.edu.eg,+20 123799372,"518 Cairo, Egypt"
4105,Dr. Nicholas Mccarthy Jr.,19,2,Male,2007-03-12 00:00:00,dr.nicholasmccarthyjr.85@fcai.edu.eg,+20 125179328,"7673 Cairo, Egypt"
4106,Antonio Patterson,24,3,Male,2002-05-06 00:00:00,antoniopatterson85@fcai.edu.eg,+20 127704315,"8064 Cairo, Egypt"
4107,Daisy Mendez,24,3,Female,2002-01-20 00:00:00,daisymendez84@fcai.edu.eg,+20 126536777,"63931 Cairo, Egypt"
4108,Kaitlyn Spencer,22,4,Female,2004-08-04 00:00:00,kaitlynspencer68@fcai.edu.eg,+20 111176457,"2952 Cairo, Egypt"
4109,Austin Fry,22,2,Male,2004-06-12 00:00:00,austinfry40@fcai.edu.eg,+20 102466406,"4745 Cairo, Egypt"
4110,Christopher Rodriguez,18,6,Male,2008-05-12 00:00:00,christopherrodriguez85@fcai.edu.eg,+20 124467622,"44295 Cairo, Egypt"
4111,Todd Carlson,19,6,Male,2007-10-07 00:00:00,toddcarlson95@fcai.edu.eg,+20 157534090,"615 Cairo, Egypt"
4112,Gregory Hanson,23,3,Male,2003-09-10 00:00:00,gregoryhanson60@fcai.edu.eg,+20 106955188,"152 Cairo, Egypt"
4113,Timothy Nguyen,24,1,Male,2002-04-16 00:00:00,timothynguyen66@fcai.edu.eg,+20 121988019,"275 Cairo, Egypt"
4114,Joann Cooper,22,7,Female,2004-01-17 00:00:00,joanncooper77@fcai.edu.eg,+20 153681483,"91760 Cairo, Egypt"
4115,William Price,24,2,Male,2002-03-17 00:00:00,williamprice82@fcai.edu.eg,+20 105741664,"61762 Cairo, Egypt"
4116,Stacey Sims,18,5,Female,2008-06-02 00:00:00,staceysims52@fcai.edu.eg,+20 101247876,"8514 Cairo, Egypt"
4117,William Hardy,24,8,Male,2002-04-04 00:00:00,williamhardy27@fcai.edu.eg,+20 103681312,"3554 Cairo, Egypt"
4118,Matthew Wilcox,24,8,Male,2002-11-15 00:00:00,matthewwilcox75@fcai.edu.eg,+20 128926506,"28287 Cairo, Egypt"
4119,Christopher Young,22,8,Male,2004-05-14 00:00:00,christopheryoung98@fcai.edu.eg,+20 117628592,"34932 Cairo, Egypt"
4120,Sarah Dudley,22,8,Female,2004-04-01 00:00:00,sarahdudley89@fcai.edu.eg,+20 114991858,"547 Cairo, Egypt"
4121,Tammy Coffey,21,6,Female,2005-12-12 00:00:00,tammycoffey64@fcai.edu.eg,+20 103002646,"73009 Cairo, Egypt"
4122,Samantha Norman,18,6,Female,2008-02-04 00:00:00,samanthanorman25@fcai.edu.eg,+20 114897223,"95293 Cairo, Egypt"
4123,Barbara Zamora,24,1,Female,2002-08-02 00:00:00,barbarazamora73@fcai.edu.eg,+20 118773110,"12644 Cairo, Egypt"
4124,Steven Gray,22,6,Male,2004-11-18 00:00:00,stevengray39@fcai.edu.eg,+20 118458548,"900 Cairo, Egypt"
4125,Linda Webb,19,4,Female,2007-06-13 00:00:00,lindawebb49@fcai.edu.eg,+20 102388702,"92001 Cairo, Egypt"
4126,Richard Johnson,21,5,Male,2005-12-06 00:00:00,richardjohnson35@fcai.edu.eg,+20 122360760,"523 Cairo, Egypt"
4127,Connie Yang,24,7,Female,2002-06-18 00:00:00,connieyang50@fcai.edu.eg,+20 107968403,"32685 Cairo, Egypt"
4128,Stephanie Aguilar,23,8,Female,2003-09-18 00:00:00,stephanieaguilar32@fcai.edu.eg,+20 154365415,"0279 Cairo, Egypt"
4129,Debbie Henderson,21,5,Female,2005-10-14 00:00:00,debbiehenderson47@fcai.edu.eg,+20 159840681,"2090 Cairo, Egypt"
4130,Nicholas Grimes,20,2,Male,2006-10-14 00:00:00,nicholasgrimes29@fcai.edu.eg,+20 126158334,"1670 Cairo, Egypt"
4131,Erin Mcclure,24,6,Female,2002-06-12 00:00:00,erinmcclure39@fcai.edu.eg,+20 107895645,"14916 Cairo, Egypt"
4132,Kayla Lopez,22,5,Female,2004-05-15 00:00:00,kaylalopez79@fcai.edu.eg,+20 128024092,"27758 Cairo, Egypt"
4133,Andrea Phillips,18,1,Female,2008-06-01 00:00:00,andreaphillips47@fcai.edu.eg,+20 159374574,"55070 Cairo, Egypt"
4134,Chelsea Long MD,19,7,Female,2007-06-18 00:00:00,chelsealongmd73@fcai.edu.eg,+20 151362881,"25805 Cairo, Egypt"
4135,Barbara Mccann,18,3,Female,2008-08-28 00:00:00,barbaramccann43@fcai.edu.eg,+20 109243862,"143 Cairo, Egypt"
4136,Anthony Smith,22,5,Male,2004-08-02 00:00:00,anthonysmith57@fcai.edu.eg,+20 159265837,"8841 Cairo, Egypt"
4137,Joseph Mendoza,20,8,Male,2006-03-19 00:00:00,josephmendoza23@fcai.edu.eg,+20 128301268,"72648 Cairo, Egypt"
4138,Joseph Dennis,18,5,Male,2008-01-25 00:00:00,josephdennis10@fcai.edu.eg,+20 121869280,"4811 Cairo, Egypt"
4139,Mark Davis,23,6,Male,2003-01-27 00:00:00,markdavis88@fcai.edu.eg,+20 111533339,"29563 Cairo, Egypt"
4140,Christopher Jackson,18,3,Male,2008-10-10 00:00:00,christopherjackson41@fcai.edu.eg,+20 126116725,"281 Cairo, Egypt"
4141,Rita Nguyen,21,8,Female,2005-05-04 00:00:00,ritanguyen61@fcai.edu.eg,+20 118998837,"1481 Cairo, Egypt"
4142,Scott Jackson,22,4,Male,2004-03-22 00:00:00,scottjackson35@fcai.edu.eg,+20 154375635,"6367 Cairo, Egypt"
4143,Susan Hood,21,6,Female,2005-10-20 00:00:00,susanhood40@fcai.edu.eg,+20 125636781,"2489 Cairo, Egypt"
4144,Brian Hopkins,22,4,Male,2004-03-10 00:00:00,brianhopkins58@fcai.edu.eg,+20 115441112,"665 Cairo, Egypt"
4145,Sarah Taylor,19,6,Female,2007-01-03 00:00:00,sarahtaylor59@fcai.edu.eg,+20 152142492,"80876 Cairo, Egypt"
4146,Robert Mccoy,23,8,Male,2003-07-07 00:00:00,robertmccoy17@fcai.edu.eg,+20 126231934,"49797 Cairo, Egypt"
4147,Jennifer Gonzales,24,4,Female,2002-04-11 00:00:00,jennifergonzales62@fcai.edu.eg,+20 156003477,"37300 Cairo, Egypt"
4148,Joseph Combs,21,7,Male,2005-02-03 00:00:00,josephcombs17@fcai.edu.eg,+20 125397146,"425 Cairo, Egypt"
4149,Kimberly Thompson,21,7,Female,2005-03-24 00:00:00,kimberlythompson14@fcai.edu.eg,+20 121979005,"6983 Cairo, Egypt"
4150,Gregory Martinez,19,1,Male,2007-04-17 00:00:00,gregorymartinez76@fcai.edu.eg,+20 159312264,"328 Cairo, Egypt"
4151,Amanda Burgess,21,4,Female,2005-04-14 00:00:00,amandaburgess47@fcai.edu.eg,+20 122165731,"37674 Cairo, Egypt"
4152,Michael Ortiz,22,6,Male,2004-06-21 00:00:00,michaelortiz39@fcai.edu.eg,+20 155975333,"3131 Cairo, Egypt"
4153,Antonio Peterson,24,3,Male,2002-10-26 00:00:00,antoniopeterson36@fcai.edu.eg,+20 154296230,"8151 Cairo, Egypt"
4154,Brittany Weber,23,5,Female,2003-08-19 00:00:00,brittanyweber93@fcai.edu.eg,+20 113021734,"791 Cairo, Egypt"
4155,David Jackson,23,4,Male,2003-04-05 00:00:00,davidjackson96@fcai.edu.eg,+20 106171448,"0617 Cairo, Egypt"
4156,Mike Lopez,24,1,Male,2002-10-22 00:00:00,mikelopez55@fcai.edu.eg,+20 125984566,"69080 Cairo, Egypt"
4157,Priscilla White,20,3,Female,2006-01-11 00:00:00,priscillawhite66@fcai.edu.eg,+20 153153795,"48047 Cairo, Egypt"
4158,Samantha Monroe,23,5,Female,2003-05-08 00:00:00,samanthamonroe55@fcai.edu.eg,+20 125382232,"3401 Cairo, Egypt"
4159,Patricia Mcclure,20,8,Female,2006-03-07 00:00:00,patriciamcclure13@fcai.edu.eg,+20 156545336,"09092 Cairo, Egypt"
4160,Miss Julie Keith,18,4,Female,2008-04-18 00:00:00,missjuliekeith73@fcai.edu.eg,+20 117564746,"60693 Cairo, Egypt"
4161,David Martinez,18,2,Male,2008-04-24 00:00:00,davidmartinez23@fcai.edu.eg,+20 122747533,"5821 Cairo, Egypt"
4162,Mr. Brian Wright,21,5,Male,2005-08-12 00:00:00,mr.brianwright99@fcai.edu.eg,+20 129439054,"998 Cairo, Egypt"
4163,Brittney Rogers,18,6,Female,2008-12-08 00:00:00,brittneyrogers50@fcai.edu.eg,+20 152327565,"7377 Cairo, Egypt"
4164,Joseph Johnson,19,5,Male,2007-08-03 00:00:00,josephjohnson95@fcai.edu.eg,+20 129128673,"1412 Cairo, Egypt"
4165,Richard Wilson,24,5,Male,2002-05-09 00:00:00,richardwilson56@fcai.edu.eg,+20 156982681,"55307 Cairo, Egypt"
4166,Amber Novak,21,3,Female,2005-01-02 00:00:00,ambernovak88@fcai.edu.eg,+20 117828253,"2370 Cairo, Egypt"
4167,Rodney Miller,21,6,Male,2005-04-13 00:00:00,rodneymiller51@fcai.edu.eg,+20 127765445,"664 Cairo, Egypt"
4168,Bradley Jensen,18,6,Male,2008-11-08 00:00:00,bradleyjensen81@fcai.edu.eg,+20 123199506,"42105 Cairo, Egypt"
4169,Robert Ruiz,20,3,Male,2006-06-14 00:00:00,robertruiz20@fcai.edu.eg,+20 159353543,"5358 Cairo, Egypt"
4170,Peter Jacobs,21,1,Male,2005-07-20 00:00:00,peterjacobs55@fcai.edu.eg,+20 159013392,"5276 Cairo, Egypt"
4171,Lauren Mccarthy,22,5,Female,2004-04-06 00:00:00,laurenmccarthy73@fcai.edu.eg,+20 126173354,"0147 Cairo, Egypt"
4172,Jeremy Smith,21,6,Male,2005-10-28 00:00:00,jeremysmith35@fcai.edu.eg,+20 151087679,"09376 Cairo, Egypt"
4173,Theresa Mendoza,24,7,Female,2002-09-22 00:00:00,theresamendoza40@fcai.edu.eg,+20 117412889,"673 Cairo, Egypt"
4174,Jonathan Morris,24,3,Male,2002-12-13 00:00:00,jonathanmorris43@fcai.edu.eg,+20 101358487,"56035 Cairo, Egypt"
4175,Jeanette Pratt,19,7,Female,2007-01-05 00:00:00,jeanettepratt54@fcai.edu.eg,+20 102673615,"06537 Cairo, Egypt"
4176,Alejandra Webb,20,2,Female,2006-11-22 00:00:00,alejandrawebb71@fcai.edu.eg,+20 158559163,"90708 Cairo, Egypt"
4177,Thomas Douglas,21,6,Male,2005-10-18 00:00:00,thomasdouglas83@fcai.edu.eg,+20 113310592,"081 Cairo, Egypt"
4178,Whitney Wallace,21,8,Female,2005-04-25 00:00:00,whitneywallace56@fcai.edu.eg,+20 109940039,"4698 Cairo, Egypt"
4179,John Frazier,23,6,Male,2003-10-09 00:00:00,johnfrazier20@fcai.edu.eg,+20 153016208,"84226 Cairo, Egypt"
4180,Jessica Freeman,24,8,Female,2002-04-15 00:00:00,jessicafreeman55@fcai.edu.eg,+20 121989008,"17821 Cairo, Egypt"
4181,Joseph Davis,22,7,Male,2004-03-01 00:00:00,josephdavis49@fcai.edu.eg,+20 113380130,"26840 Cairo, Egypt"
4182,Allen Cook,18,3,Male,2008-06-20 00:00:00,allencook50@fcai.edu.eg,+20 123920802,"547 Cairo, Egypt"
4183,Larry Johnson,20,5,Male,2006-12-10 00:00:00,larryjohnson99@fcai.edu.eg,+20 106856923,"4419 Cairo, Egypt"
4184,Cheyenne Bass,22,8,Female,2004-05-28 00:00:00,cheyennebass87@fcai.edu.eg,+20 127231701,"517 Cairo, Egypt"
4185,Justin King,19,2,Male,2007-01-15 00:00:00,justinking62@fcai.edu.eg,+20 129938173,"74494 Cairo, Egypt"
4186,Mia Rice,23,5,Female,2003-08-09 00:00:00,miarice20@fcai.edu.eg,+20 123427143,"05397 Cairo, Egypt"
4187,Megan Watkins,22,6,Female,2004-07-04 00:00:00,meganwatkins29@fcai.edu.eg,+20 151745536,"7625 Cairo, Egypt"
4188,Danielle Wilson,18,3,Female,2008-05-24 00:00:00,daniellewilson53@fcai.edu.eg,+20 124519928,"84469 Cairo, Egypt"
4189,Katelyn Kelly,23,8,Female,2003-11-16 00:00:00,katelynkelly68@fcai.edu.eg,+20 123735688,"8971 Cairo, Egypt"
4190,Justin Neal,21,7,Male,2005-07-25 00:00:00,justinneal10@fcai.edu.eg,+20 119753216,"7666 Cairo, Egypt"
4191,Randy Schmitt,21,8,Male,2005-07-27 00:00:00,randyschmitt21@fcai.edu.eg,+20 106617434,"332 Cairo, Egypt"
4192,Tammy Anderson,18,5,Female,2008-02-25 00:00:00,tammyanderson55@fcai.edu.eg,+20 126978266,"83711 Cairo, Egypt"
4193,Chris Ross,23,8,Male,2003-03-12 00:00:00,chrisross97@fcai.edu.eg,+20 125606079,"7509 Cairo, Egypt"
4194,Donald Silva,20,3,Male,2006-11-19 00:00:00,donaldsilva31@fcai.edu.eg,+20 112446732,"028 Cairo, Egypt"
4195,Deanna Saunders,20,3,Female,2006-10-04 00:00:00,deannasaunders64@fcai.edu.eg,+20 121759461,"0158 Cairo, Egypt"
4196,William Ramirez,21,7,Male,2005-06-13 00:00:00,williamramirez32@fcai.edu.eg,+20 116748824,"663 Cairo, Egypt"
4197,Gregory Lewis,20,4,Male,2006-05-15 00:00:00,gregorylewis58@fcai.edu.eg,+20 111981126,"121 Cairo, Egypt"
4198,Andrew Yang,19,5,Male,2007-04-24 00:00:00,andrewyang54@fcai.edu.eg,+20 118096739,"4739 Cairo, Egypt"
4199,Mark Kline,18,2,Male,2008-10-05 00:00:00,markkline57@fcai.edu.eg,+20 127840332,"3990 Cairo, Egypt"
4200,Kelly Moody,22,7,Female,2004-04-05 00:00:00,kellymoody17@fcai.edu.eg,+20 104137069,"46618 Cairo, Egypt"
4201,Karl Clark,23,1,Male,2003-01-16 00:00:00,karlclark79@fcai.edu.eg,+20 116955428,"919 Cairo, Egypt"
4202,Brandon Ortiz,21,6,Male,2005-12-26 00:00:00,brandonortiz89@fcai.edu.eg,+20 128043114,"97860 Cairo, Egypt"
4203,Kathryn Wolfe,18,4,Female,2008-02-19 00:00:00,kathrynwolfe95@fcai.edu.eg,+20 159659594,"4285 Cairo, Egypt"
4204,Valerie Martinez,24,5,Female,2002-02-28 00:00:00,valeriemartinez27@fcai.edu.eg,+20 103762899,"12129 Cairo, Egypt"
4205,Alec Watkins,22,5,Male,2004-01-16 00:00:00,alecwatkins81@fcai.edu.eg,+20 125415361,"98560 Cairo, Egypt"
4206,Sandy Washington,24,1,Female,2002-12-16 00:00:00,sandywashington46@fcai.edu.eg,+20 123599888,"018 Cairo, Egypt"
4207,Tonya Edwards,19,4,Female,2007-06-19 00:00:00,tonyaedwards82@fcai.edu.eg,+20 102684289,"487 Cairo, Egypt"
4208,James Coleman,21,8,Male,2005-07-10 00:00:00,jamescoleman10@fcai.edu.eg,+20 125394914,"23876 Cairo, Egypt"
4209,William Johnson,24,7,Male,2002-04-25 00:00:00,williamjohnson19@fcai.edu.eg,+20 151185038,"1704 Cairo, Egypt"
4210,James Santiago,22,6,Male,2004-08-16 00:00:00,jamessantiago43@fcai.edu.eg,+20 117648255,"4571 Cairo, Egypt"
4211,Connie Mueller,21,5,Female,2005-05-09 00:00:00,conniemueller50@fcai.edu.eg,+20 107389801,"64113 Cairo, Egypt"
4212,Judith Jensen,23,1,Female,2003-10-08 00:00:00,judithjensen74@fcai.edu.eg,+20 113995300,"13027 Cairo, Egypt"
4213,Jean Owens,24,7,Female,2002-01-14 00:00:00,jeanowens38@fcai.edu.eg,+20 158230821,"986 Cairo, Egypt"
4214,Cheryl Guzman,18,3,Female,2008-07-03 00:00:00,cherylguzman13@fcai.edu.eg,+20 114071304,"159 Cairo, Egypt"
4215,David Gaines,21,8,Male,2005-10-24 00:00:00,davidgaines50@fcai.edu.eg,+20 128786444,"2828 Cairo, Egypt"
4216,Teresa Dalton,22,5,Female,2004-06-04 00:00:00,teresadalton29@fcai.edu.eg,+20 101184998,"849 Cairo, Egypt"
4217,Michelle Harris,24,2,Female,2002-10-24 00:00:00,michelleharris70@fcai.edu.eg,+20 151259563,"873 Cairo, Egypt"
4218,Brian Taylor,22,3,Male,2004-11-02 00:00:00,briantaylor32@fcai.edu.eg,+20 104964531,"80992 Cairo, Egypt"
4219,Robert Patton,18,8,Male,2008-11-06 00:00:00,robertpatton15@fcai.edu.eg,+20 122645322,"10539 Cairo, Egypt"
4220,Michael Wagner,23,2,Male,2003-09-26 00:00:00,michaelwagner27@fcai.edu.eg,+20 127054089,"168 Cairo, Egypt"
4221,Katelyn Adkins,20,8,Female,2006-05-22 00:00:00,katelynadkins97@fcai.edu.eg,+20 108602190,"471 Cairo, Egypt"
4222,Dr. Ronald Jordan DDS,22,8,Male,2004-12-25 00:00:00,dr.ronaldjordandds95@fcai.edu.eg,+20 157547235,"58125 Cairo, Egypt"
4223,Sandra Morrison,19,1,Female,2007-02-21 00:00:00,sandramorrison64@fcai.edu.eg,+20 111163568,"64769 Cairo, Egypt"
4224,Jose Rodriguez,20,2,Male,2006-01-24 00:00:00,joserodriguez38@fcai.edu.eg,+20 125096628,"5469 Cairo, Egypt"
4225,Cynthia Bates,18,5,Female,2008-11-10 00:00:00,cynthiabates76@fcai.edu.eg,+20 115198583,"422 Cairo, Egypt"
4226,Debbie Hubbard,21,7,Female,2005-08-10 00:00:00,debbiehubbard81@fcai.edu.eg,+20 124459110,"56876 Cairo, Egypt"
4227,Robert Clayton,22,5,Male,2004-04-09 00:00:00,robertclayton80@fcai.edu.eg,+20 109007075,"312 Cairo, Egypt"
4228,Jorge Mack,24,8,Male,2002-02-12 00:00:00,jorgemack52@fcai.edu.eg,+20 119426542,"64167 Cairo, Egypt"
