InstructorID,InstructorName,DepartmentID,Email,HireDate
3941,Dr. Maureen Stephens,1,arroyojocelyn@fcai.edu.eg,2018-06-03 00:00:00
3942,Dr. Diana Travis,8,carterjerry@fcai.edu.eg,2019-01-27 00:00:00
3943,Dr. Lauren Mendoza,6,williamsjustin@fcai.edu.eg,2018-06-21 00:00:00
3944,Dr. Gina Montoya,5,ssherman@fcai.edu.eg,2019-07-20 00:00:00
3945,Dr. James Copeland,7,bsmith@fcai.edu.eg,2019-10-13 00:00:00
3946,Dr. Ronald Nguyen,8,perryrobin@fcai.edu.eg,2019-09-18 00:00:00
3947,Dr. Kathy Kim,2,rushanna@fcai.edu.eg,2021-08-25 00:00:00
3948,Dr. Cheryl Cruz,7,jamesmoore@fcai.edu.eg,2018-06-26 00:00:00
3949,Dr. Lynn Thompson,2,kdavis@fcai.edu.eg,2015-04-02 00:00:00
3950,Dr. Shelly Thompson,7,cartermark@fcai.edu.eg,2015-03-30 00:00:00
3951,Dr. Michele Choi,1,jessicagiles@fcai.edu.eg,2020-04-30 00:00:00
3952,Dr. Lauren King,7,sandrabailey@fcai.edu.eg,2016-03-27 00:00:00
3953,Dr. Lucas Brown,8,igates@fcai.edu.eg,2022-03-27 00:00:00
3954,Dr. Michael Owens,4,jcarter@fcai.edu.eg,2019-03-15 00:00:00
3955,Dr. Sierra Mccormick,2,qbarrett@fcai.edu.eg,2017-02-25 00:00:00
3956,Dr. Michael Phelps,5,smithtimothy@fcai.edu.eg,2017-07-02 00:00:00
3957,Dr. David Smith,6,gmcconnell@fcai.edu.eg,2017-04-27 00:00:00
3958,Dr. Sabrina Ford,7,bpeck@fcai.edu.eg,2018-06-16 00:00:00
3959,Dr. April Barton,2,mcmillanbrooke@fcai.edu.eg,2019-12-31 00:00:00
3960,Dr. James Williams,2,jenniferhuffman@fcai.edu.eg,2016-05-03 00:00:00
3961,Dr. Walter Carlson,5,hsolis@fcai.edu.eg,2015-11-23 00:00:00
3962,Dr. Angela Weaver,8,christopher94@fcai.edu.eg,2019-08-17 00:00:00
3963,Dr. William Williams,1,sarahenglish@fcai.edu.eg,2023-02-03 00:00:00
3964,Dr. Jessica Jimenez,5,suzannevelasquez@fcai.edu.eg,2016-08-29 00:00:00
3965,Dr. Jason White,3,jessica55@fcai.edu.eg,2020-11-17 00:00:00
3966,Dr. Taylor Arnold,4,ingramsteven@fcai.edu.eg,2021-03-14 00:00:00
3967,Dr. Jeremy Smith,6,rhanson@fcai.edu.eg,2017-10-24 00:00:00
3968,Dr. Jason Mendoza,5,matthewfriedman@fcai.edu.eg,2020-10-04 00:00:00
3969,Dr. Michael Miller,3,richard28@fcai.edu.eg,2020-01-09 00:00:00
3970,Dr. John Hayes,4,xwallace@fcai.edu.eg,2022-06-13 00:00:00
3971,Dr. Paula Ortiz,6,dlynn@fcai.edu.eg,2018-10-22 00:00:00
3972,Dr. Ruben Ross,2,pruiz@fcai.edu.eg,2021-09-17 00:00:00
3973,Dr. Henry Porter,1,joseph57@fcai.edu.eg,2020-06-05 00:00:00
3974,Dr. Christopher Figueroa,1,megan68@fcai.edu.eg,2015-11-21 00:00:00
3975,Dr. Raymond Peck,3,thammond@fcai.edu.eg,2021-07-13 00:00:00
3976,Dr. Mitchell Murphy,4,gonzalezmary@fcai.edu.eg,2019-12-05 00:00:00
3977,Dr. Lindsay Rodriguez,8,villegaskelly@fcai.edu.eg,2020-03-19 00:00:00
3978,Dr. Jeremy Edwards,8,graceramos@fcai.edu.eg,2018-12-02 00:00:00
3979,Dr. John Aguilar,6,stephaniejefferson@fcai.edu.eg,2018-09-07 00:00:00
3980,Dr. Elizabeth Simmons,2,mercadoeric@fcai.edu.eg,2023-03-17 00:00:00
3981,Dr. Jessica Moreno,6,reynoldsrichard@fcai.edu.eg,2020-12-04 00:00:00
3982,Dr. Paul Jones,5,rodriguezvictor@fcai.edu.eg,2015-01-08 00:00:00
3983,Dr. Amy Fleming,1,garciamichael@fcai.edu.eg,2022-10-07 00:00:00
3984,Dr. Joanne Lee,8,fletcheranthony@fcai.edu.eg,2021-06-17 00:00:00
3985,Dr. Ricky Shea,8,bakerapril@fcai.edu.eg,2017-08-26 00:00:00
3986,Dr. Tracy Walters,3,kendramyers@fcai.edu.eg,2018-05-16 00:00:00
3987,Dr. Mary Pearson,2,qburke@fcai.edu.eg,2017-05-04 00:00:00
3988,Dr. James Webb,6,robert55@fcai.edu.eg,2017-02-13 00:00:00
3989,Dr. Jamie Williams,6,nwilson@fcai.edu.eg,2020-02-08 00:00:00
3990,Dr. Robin Vazquez,6,masonashley@fcai.edu.eg,2018-06-10 00:00:00
3991,Dr. David Ortiz,7,weeksteresa@fcai.edu.eg,2023-01-16 00:00:00
3992,Dr. Marc Smith,5,mary28@fcai.edu.eg,2021-09-13 00:00:00
3993,Dr. Jennifer Thompson,6,jenna33@fcai.edu.eg,2015-05-21 00:00:00
3994,Dr. Stacey Parrish,5,vincentfowler@fcai.edu.eg,2017-03-09 00:00:00
3995,Dr. Jessica Williams,6,jennifererickson@fcai.edu.eg,2020-03-11 00:00:00
3996,Dr. Daniel Morales,6,richardsonvictor@fcai.edu.eg,2015-12-07 00:00:00
3997,Dr. Brian Barnes,4,nicolebrown@fcai.edu.eg,2017-08-06 00:00:00
3998,Dr. Nicole Grimes,5,brandywelch@fcai.edu.eg,2022-01-27 00:00:00
3999,Dr. Ashley Harrell,8,emily46@fcai.edu.eg,2019-10-16 00:00:00
4000,Dr. Sophia Dunn,4,mark53@fcai.edu.eg,2015-06-28 00:00:00
4001,Dr. Sara Gray,8,christopher74@fcai.edu.eg,2021-01-27 00:00:00
4002,Dr. Maria Charles,6,igarrett@fcai.edu.eg,2023-01-30 00:00:00
4003,Dr. Jacqueline Grant,6,bethjohnson@fcai.edu.eg,2017-05-22 00:00:00
4004,Dr. Brittany Gaines,3,iflores@fcai.edu.eg,2015-06-04 00:00:00
4005,Dr. Michael Ford,5,josephvargas@fcai.edu.eg,2015-07-20 00:00:00
4006,Dr. Hannah Smith,8,mary50@fcai.edu.eg,2017-01-30 00:00:00
4007,Dr. Elizabeth Kirby,6,gibsonmelissa@fcai.edu.eg,2022-06-20 00:00:00
4008,Dr. Charlene Martinez,6,gferguson@fcai.edu.eg,2015-12-24 00:00:00
4009,Dr. Julie Martin,5,stephenreid@fcai.edu.eg,2019-04-26 00:00:00
4010,Dr. Larry Williams,2,scottjoseph@fcai.edu.eg,2015-07-02 00:00:00
4011,Dr. Tonya King,4,troberts@fcai.edu.eg,2023-03-17 00:00:00
4012,Dr. Sharon Baldwin,5,bobby98@fcai.edu.eg,2015-04-15 00:00:00
4013,Dr. Stephanie Rivera,3,andrewpreston@fcai.edu.eg,2020-10-09 00:00:00
4014,Dr. Ryan Butler,2,ramseyrobert@fcai.edu.eg,2018-09-20 00:00:00
4015,Dr. Leah Thompson,4,adkinsmichael@fcai.edu.eg,2019-07-30 00:00:00
4016,Dr. Kyle White,3,brandonhernandez@fcai.edu.eg,2020-06-16 00:00:00
4017,Dr. Christina Gomez,1,jenniferwilson@fcai.edu.eg,2017-07-06 00:00:00
4018,Dr. Michelle Joyce,8,dayjennifer@fcai.edu.eg,2018-06-10 00:00:00
4019,Dr. Taylor Cook,5,lewisdanny@fcai.edu.eg,2015-03-09 00:00:00
4020,Dr. Hector Mack,2,robert94@fcai.edu.eg,2019-12-28 00:00:00
4021,Dr. Erica Johnson,5,traci63@fcai.edu.eg,2019-06-29 00:00:00
4022,Dr. Rachel Summers,4,ryanwells@fcai.edu.eg,2022-10-30 00:00:00
4023,Dr. Chris Lewis,8,ashley29@fcai.edu.eg,2019-02-06 00:00:00
4024,Dr. Brandi Haynes,4,haley51@fcai.edu.eg,2016-01-12 00:00:00
4025,Dr. Natalie Khan,2,pattersonnicole@fcai.edu.eg,2019-07-15 00:00:00
4026,Dr. Brittany Anderson,7,laura51@fcai.edu.eg,2021-08-20 00:00:00
4027,Dr. Lindsey Heath,7,jacobsdonald@fcai.edu.eg,2015-01-22 00:00:00
4028,Dr. Carlos Buck,4,mark33@fcai.edu.eg,2021-03-25 00:00:00
4029,Dr. Tommy Foster,5,flarson@fcai.edu.eg,2018-12-12 00:00:00
4030,Dr. Kelsey Ortiz,5,jonesnathaniel@fcai.edu.eg,2016-09-22 00:00:00
4031,Dr. Eric Howe,3,bonillarachel@fcai.edu.eg,2017-08-11 00:00:00
4032,Dr. Matthew Graves,3,zperkins@fcai.edu.eg,2015-07-10 00:00:00
4033,Dr. Michael Hebert,5,bakerstephen@fcai.edu.eg,2019-03-09 00:00:00
4034,Dr. Cheryl Aguilar,8,cscott@fcai.edu.eg,2020-09-20 00:00:00
4035,Dr. Rodney Foster,2,etaylor@fcai.edu.eg,2018-06-15 00:00:00
4036,Dr. John Baker,7,amandazimmerman@fcai.edu.eg,2017-08-17 00:00:00
4037,Dr. Joshua Peterson,2,riley99@fcai.edu.eg,2015-09-30 00:00:00
4038,Dr. Cathy Mills,3,michael05@fcai.edu.eg,2019-01-04 00:00:00
4039,Dr. Taylor Yang,1,scottwebb@fcai.edu.eg,2022-04-17 00:00:00
4040,Dr. Megan Russell,4,brandonturner@fcai.edu.eg,2016-04-19 00:00:00
4041,Dr. David Michael,2,todd72@fcai.edu.eg,2022-09-14 00:00:00
4042,Dr. Matthew Watkins,7,michaelgilbert@fcai.edu.eg,2015-10-18 00:00:00
4043,Dr. Jill Hancock,2,garynelson@fcai.edu.eg,2018-05-20 00:00:00
4044,Dr. Jason Hebert,8,mitchellelizabeth@fcai.edu.eg,2015-10-15 00:00:00
4045,Dr. Brian Garner,8,weaverstephanie@fcai.edu.eg,2019-12-17 00:00:00
4046,Dr. Martha Coleman,6,jlopez@fcai.edu.eg,2022-02-25 00:00:00
4047,Dr. Karen Preston,1,wlevine@fcai.edu.eg,2018-12-03 00:00:00
4048,Dr. Joanna Carson,1,elizabethbuckley@fcai.edu.eg,2019-10-01 00:00:00
4049,Dr. Bryan Walker,8,marynorton@fcai.edu.eg,2019-10-19 00:00:00
4050,Dr. Amanda Martin,1,maryherrera@fcai.edu.eg,2020-04-29 00:00:00
4051,Dr. Zachary Davis,1,zsoto@fcai.edu.eg,2019-02-06 00:00:00
4052,Dr. Alexander Hardy,4,kayla14@fcai.edu.eg,2015-09-12 00:00:00
4053,Dr. Rhonda Cole,3,moorebrandon@fcai.edu.eg,2023-01-13 00:00:00
4054,Dr. David Larson,1,alyssacowan@fcai.edu.eg,2018-08-25 00:00:00
4055,Dr. Monica Reyes,7,amandahardy@fcai.edu.eg,2021-07-15 00:00:00
4056,Dr. Kevin Watson,4,qrussell@fcai.edu.eg,2022-09-24 00:00:00
4057,Dr. Lisa Bowman,4,zachary30@fcai.edu.eg,2022-04-28 00:00:00
4058,Dr. Jaime Gray,3,troy07@fcai.edu.eg,2015-05-12 00:00:00
4059,Dr. Cassandra Ortiz,1,cardenasjoyce@fcai.edu.eg,2019-06-02 00:00:00
4060,Dr. Lucas Long,1,rodriguezlucas@fcai.edu.eg,2019-02-27 00:00:00
4061,Dr. Kendra Brown,4,julie95@fcai.edu.eg,2016-04-14 00:00:00
4062,Dr. Jamie Henderson,8,patrick20@fcai.edu.eg,2015-02-28 00:00:00
4063,Dr. Ruth Hopkins,4,edwinwoodard@fcai.edu.eg,2019-05-08 00:00:00
4064,Dr. Zachary Bell,5,sheenasingh@fcai.edu.eg,2021-05-24 00:00:00
4065,Dr. Veronica Nunez,3,bradywilliam@fcai.edu.eg,2021-01-19 00:00:00
4066,Dr. Gregory Page,6,kellynathan@fcai.edu.eg,2022-08-16 00:00:00
4067,Dr. Amanda Lopez,4,tmiller@fcai.edu.eg,2020-06-30 00:00:00
4068,Dr. Jessica Horton,6,petersonjoanne@fcai.edu.eg,2019-07-13 00:00:00
4069,Dr. Danielle Cox,2,muelleramanda@fcai.edu.eg,2019-05-11 00:00:00
4070,Dr. Nicole Jones,5,stuartross@fcai.edu.eg,2019-02-08 00:00:00
4071,Dr. William Norton,7,mnelson@fcai.edu.eg,2022-09-18 00:00:00
4072,Dr. Melissa Gordon,3,jessicahahn@fcai.edu.eg,2019-07-31 00:00:00
4073,Dr. James Lyons,6,susan20@fcai.edu.eg,2018-01-05 00:00:00
4074,Dr. Erik Brown,5,cynthia32@fcai.edu.eg,2017-01-08 00:00:00
4075,Dr. Justin Miller,8,haleyhoward@fcai.edu.eg,2016-10-11 00:00:00
4076,Dr. Sherry Williams,1,herringwilliam@fcai.edu.eg,2016-06-08 00:00:00
4077,Dr. Eric Kelly,4,sruiz@fcai.edu.eg,2021-12-29 00:00:00
4078,Dr. Daniel Castro,5,moorebrandon@fcai.edu.eg,2017-08-18 00:00:00
4079,Dr. David Martin,4,fwolfe@fcai.edu.eg,2020-09-18 00:00:00
4080,Dr. Bruce Weeks,4,matthewgreene@fcai.edu.eg,2016-07-23 00:00:00
4081,Dr. Randall Patel,1,nelsonbrian@fcai.edu.eg,2019-01-15 00:00:00
4082,Dr. Matthew Lindsey,6,mlowe@fcai.edu.eg,2019-02-23 00:00:00
4083,Dr. Kimberly Singh,7,jeremy93@fcai.edu.eg,2017-05-30 00:00:00
4084,Dr. Nicholas Holmes,3,alexanderpamela@fcai.edu.eg,2015-10-20 00:00:00
4085,Dr. Jeremiah Hughes,2,turnerlaura@fcai.edu.eg,2021-07-27 00:00:00
4086,Dr. Nancy Mcintyre,2,jaime05@fcai.edu.eg,2018-02-25 00:00:00
4087,Dr. Timothy Chandler,1,laurie18@fcai.edu.eg,2017-07-25 00:00:00
4088,Dr. Tonya Hernandez,2,martinleslie@fcai.edu.eg,2017-01-10 00:00:00
4089,Dr. Amanda Long,5,robinsonsusan@fcai.edu.eg,2019-12-31 00:00:00
4090,Dr. Amber Hill,3,larsonmichelle@fcai.edu.eg,2017-05-09 00:00:00
4091,Dr. Danielle Quinn,6,simpsonangela@fcai.edu.eg,2022-03-02 00:00:00
4092,Dr. Kevin Lane,6,nestrada@fcai.edu.eg,2017-04-11 00:00:00
4093,Dr. Brianna Bailey,4,josephmeyer@fcai.edu.eg,2019-12-18 00:00:00
4094,Dr. Oscar Williams,2,ichristensen@fcai.edu.eg,2015-09-17 00:00:00
4095,Dr. Eugene Wilson,2,sherri70@fcai.edu.eg,2020-04-20 00:00:00
4096,Dr. Alex Burnett,5,dyersheri@fcai.edu.eg,2020-06-04 00:00:00
4097,Dr. Paul Dominguez,3,ayersraymond@fcai.edu.eg,2016-11-20 00:00:00
4098,Dr. Hannah Smith,3,mcummings@fcai.edu.eg,2017-09-18 00:00:00
4099,Dr. Jason Rogers,4,pmoore@fcai.edu.eg,2018-12-28 00:00:00
4100,Dr. Connie Rocha,7,rosalesgregory@fcai.edu.eg,2021-10-18 00:00:00
4101,Dr. Betty Jackson,6,qyoung@fcai.edu.eg,2015-12-30 00:00:00
4102,Dr. Matthew Sanchez,3,melinda84@fcai.edu.eg,2018-08-14 00:00:00
4103,Dr. Holly Hughes,6,audreykennedy@fcai.edu.eg,2016-10-30 00:00:00
4104,Dr. Elizabeth Rice,8,robertsonjames@fcai.edu.eg,2015-04-12 00:00:00
4105,Dr. Jim Edwards,4,mkirk@fcai.edu.eg,2022-04-12 00:00:00
4106,Dr. James Garrett,2,jacob24@fcai.edu.eg,2019-01-18 00:00:00
4107,Dr. Mark Thomas,7,anthony00@fcai.edu.eg,2022-10-31 00:00:00
4108,Dr. Ashley Lane,4,mckeerhonda@fcai.edu.eg,2016-08-25 00:00:00
4109,Dr. Brian Young,4,vnelson@fcai.edu.eg,2017-09-21 00:00:00
4110,Dr. William Nunez,6,kimberly50@fcai.edu.eg,2019-11-20 00:00:00
4111,Dr. Mary Zhang,7,thorntonstephen@fcai.edu.eg,2017-05-17 00:00:00
4112,Dr. Fred Brown,1,goodmanjason@fcai.edu.eg,2021-02-16 00:00:00
4113,Dr. Sheri Powers,7,timothyblake@fcai.edu.eg,2017-11-05 00:00:00
4114,Dr. Christian Wheeler,5,kelly63@fcai.edu.eg,2015-09-10 00:00:00
4115,Dr. Joseph Moreno,5,krystalrodriguez@fcai.edu.eg,2016-09-12 00:00:00
4116,Dr. Heather Garcia,6,aimeemueller@fcai.edu.eg,2017-09-28 00:00:00
4117,Dr. Dennis Henderson,4,zdavis@fcai.edu.eg,2019-03-05 00:00:00
4118,Dr. Donald Morris,8,jerry92@fcai.edu.eg,2020-07-17 00:00:00
4119,Dr. Kelly Norman,2,janice80@fcai.edu.eg,2022-10-13 00:00:00
4120,Dr. Jonathan Johnson,4,lambertsandy@fcai.edu.eg,2016-08-27 00:00:00
4121,Dr. Ashley Jones,1,jacquelinehenry@fcai.edu.eg,2021-02-13 00:00:00
4122,Dr. Jennifer Taylor,8,samuel16@fcai.edu.eg,2018-03-05 00:00:00
4123,Dr. Christina Johnson,3,davismary@fcai.edu.eg,2020-01-28 00:00:00
4124,Dr. Heidi Beard,2,uhurst@fcai.edu.eg,2016-10-19 00:00:00
4125,Dr. Lindsey Vargas,2,sethsanders@fcai.edu.eg,2022-06-07 00:00:00
4126,Dr. Regina Howell,6,laurie00@fcai.edu.eg,2020-07-20 00:00:00
4127,Dr. Heather Tran,3,dennisbrown@fcai.edu.eg,2020-07-18 00:00:00
4128,Dr. Alicia Carson,2,joseph62@fcai.edu.eg,2019-08-04 00:00:00
4129,Dr. Theresa Page,5,kathrynhaley@fcai.edu.eg,2016-05-30 00:00:00
4130,Dr. Adam Osborne,4,amartinez@fcai.edu.eg,2019-04-06 00:00:00
4131,Dr. Sarah Blankenship,2,william50@fcai.edu.eg,2018-07-27 00:00:00
4132,Dr. Joseph Mejia,2,thomaswhite@fcai.edu.eg,2019-01-12 00:00:00
4133,Dr. Erik Brown,5,hoffmanjason@fcai.edu.eg,2021-07-08 00:00:00
4134,Dr. Ryan Boyle,2,amanda05@fcai.edu.eg,2018-02-04 00:00:00
4135,Dr. Gabrielle Durham,1,jenkinschristopher@fcai.edu.eg,2018-07-17 00:00:00
4136,Dr. Sonia Webb,8,caldwellmichael@fcai.edu.eg,2021-08-27 00:00:00
4137,Dr. John Graham,8,barry04@fcai.edu.eg,2017-02-16 00:00:00
4138,Dr. David Garza,5,anthony81@fcai.edu.eg,2022-10-25 00:00:00
4139,Dr. Sherry Harrison,8,ihernandez@fcai.edu.eg,2016-02-29 00:00:00
4140,Dr. Robert Wong,3,ericksonsarah@fcai.edu.eg,2018-07-01 00:00:00
4141,Dr. Justin Miller,7,andrea12@fcai.edu.eg,2021-11-24 00:00:00
4142,Dr. Joseph Mcbride,6,brittany21@fcai.edu.eg,2016-01-01 00:00:00
4143,Dr. Kathleen Lara,6,jeremy37@fcai.edu.eg,2021-07-28 00:00:00
4144,Dr. Melissa Padilla,7,everettkathryn@fcai.edu.eg,2016-01-08 00:00:00
4145,Dr. Matthew Taylor,5,bvargas@fcai.edu.eg,2021-08-04 00:00:00
4146,Dr. Micheal Wright,4,ufreeman@fcai.edu.eg,2021-03-12 00:00:00
4147,Dr. William Wagner,4,bsmith@fcai.edu.eg,2018-12-18 00:00:00
4148,Dr. Jessica Torres,4,heather55@fcai.edu.eg,2015-08-15 00:00:00
4149,Dr. Matthew Watson,2,mary36@fcai.edu.eg,2021-02-17 00:00:00
4150,Dr. Luis Walker,1,pgill@fcai.edu.eg,2023-01-10 00:00:00
4151,Dr. Jillian Yates,6,michael35@fcai.edu.eg,2019-10-13 00:00:00
4152,Dr. Jessica Chen,8,frankbrooks@fcai.edu.eg,2018-06-23 00:00:00
4153,Dr. Danielle Lopez,2,markwalker@fcai.edu.eg,2020-11-28 00:00:00
4154,Dr. Hannah Williams,5,johnsmith@fcai.edu.eg,2018-02-06 00:00:00
4155,Dr. Jonathan Jones,4,caitlyn66@fcai.edu.eg,2015-03-23 00:00:00
4156,Dr. Amanda Robinson,4,jonesjames@fcai.edu.eg,2017-03-31 00:00:00
4157,Dr. Rachel Harrison,6,jthomas@fcai.edu.eg,2016-07-06 00:00:00
4158,Dr. Crystal Romero,8,dford@fcai.edu.eg,2020-11-06 00:00:00
4159,Dr. Kimberly Hampton,8,sherylgilbert@fcai.edu.eg,2017-02-06 00:00:00
4160,Dr. Patricia Smith,1,egregory@fcai.edu.eg,2022-02-21 00:00:00
4161,Dr. Alec Nelson,1,qchapman@fcai.edu.eg,2019-01-01 00:00:00
4162,Dr. Robert Ball,8,ericamoreno@fcai.edu.eg,2021-01-30 00:00:00
4163,Dr. Shane Thomas,6,rebeccaramirez@fcai.edu.eg,2017-10-26 00:00:00
4164,Dr. Richard Nielsen,8,crawfordandrea@fcai.edu.eg,2020-12-01 00:00:00
4165,Dr. Annette Wilson,7,fischeralexis@fcai.edu.eg,2022-09-01 00:00:00
4166,Dr. Bryan Campbell,1,angela75@fcai.edu.eg,2019-06-30 00:00:00
4167,Dr. Jennifer Short,3,collierjohn@fcai.edu.eg,2019-03-27 00:00:00
4168,Dr. Jeremy Morgan,2,joseph40@fcai.edu.eg,2022-02-26 00:00:00
4169,Dr. William English,3,tfranklin@fcai.edu.eg,2015-08-07 00:00:00
4170,Dr. Corey Smith,8,powerstyler@fcai.edu.eg,2020-06-28 00:00:00
4171,Dr. Jesse Green,5,stephanie28@fcai.edu.eg,2018-11-08 00:00:00
4172,Dr. James Gonzalez,7,hunter13@fcai.edu.eg,2021-09-04 00:00:00
4173,Dr. Christy King,1,haysjillian@fcai.edu.eg,2017-10-08 00:00:00
4174,Dr. Keith Walsh,3,idowns@fcai.edu.eg,2016-03-20 00:00:00
4175,Dr. Curtis Nguyen,3,dustinhale@fcai.edu.eg,2017-03-27 00:00:00
4176,Dr. Andrea Wilson,5,erikmurphy@fcai.edu.eg,2021-09-30 00:00:00
4177,Dr. Laura Hill,7,eric87@fcai.edu.eg,2017-01-18 00:00:00
4178,Dr. Lori Jenkins,7,kmcdonald@fcai.edu.eg,2015-07-31 00:00:00
4179,Dr. Cory Johnson,4,uparker@fcai.edu.eg,2015-04-17 00:00:00
4180,Dr. Robert Garcia,4,schneidertommy@fcai.edu.eg,2021-12-15 00:00:00
4181,Dr. Elizabeth Thomas,2,jessica22@fcai.edu.eg,2018-02-07 00:00:00
4182,Dr. Stephen Walker,5,lopezsonya@fcai.edu.eg,2017-10-05 00:00:00
4183,Dr. Glenn Taylor,1,grace59@fcai.edu.eg,2020-10-09 00:00:00
4184,Dr. David Contreras,2,gonzalesdiana@fcai.edu.eg,2022-11-30 00:00:00
4185,Dr. Tara Smith,7,ramirezchristopher@fcai.edu.eg,2020-04-15 00:00:00
4186,Dr. Anthony Wilcox,3,rachelmorgan@fcai.edu.eg,2018-05-11 00:00:00
4187,Dr. Julie Scott,8,averybrent@fcai.edu.eg,2021-12-08 00:00:00
4188,Dr. Kathleen Smith,5,fordchristina@fcai.edu.eg,2015-07-02 00:00:00
4189,Dr. Jill Smith,8,thomas07@fcai.edu.eg,2016-03-30 00:00:00
4190,Dr. William Duffy,5,ashleywright@fcai.edu.eg,2016-09-12 00:00:00
4191,Dr. Robert Edwards,4,cpacheco@fcai.edu.eg,2017-03-04 00:00:00
4192,Dr. Emily Bennett,3,melissa38@fcai.edu.eg,2018-02-16 00:00:00
4193,Dr. Ernest Wilson,1,keiththomas@fcai.edu.eg,2018-04-24 00:00:00
4194,Dr. Alan Johnson,2,melissawright@fcai.edu.eg,2018-04-27 00:00:00
4195,Dr. Carla Charles,6,smason@fcai.edu.eg,2021-11-30 00:00:00
4196,Dr. Isaiah Browning,7,lisa12@fcai.edu.eg,2023-02-09 00:00:00
4197,Dr. Kelly Butler,5,brian75@fcai.edu.eg,2015-06-09 00:00:00
4198,Dr. Catherine Mahoney,4,emacdonald@fcai.edu.eg,2017-04-03 00:00:00
4199,Dr. Ryan Graham,3,zachary38@fcai.edu.eg,2019-08-01 00:00:00
4200,Dr. Lauren Hernandez,3,lorifox@fcai.edu.eg,2022-08-25 00:00:00
4201,Dr. Kendra Hodges,5,jesusbrooks@fcai.edu.eg,2018-01-05 00:00:00
4202,Dr. Joshua Mcdonald,3,thomas18@fcai.edu.eg,2016-02-23 00:00:00
4203,Dr. Nicole Buck,3,thomas99@fcai.edu.eg,2015-10-26 00:00:00
4204,Dr. Joseph Schroeder,7,emily36@fcai.edu.eg,2015-12-29 00:00:00
4205,Dr. Brian Taylor,7,nicholas43@fcai.edu.eg,2018-08-28 00:00:00
4206,Dr. Amber Peck,1,sanchezyesenia@fcai.edu.eg,2021-05-12 00:00:00
4207,Dr. Lauren Johnson,1,ywong@fcai.edu.eg,2015-06-04 00:00:00
4208,Dr. Emily Wade,5,pmurphy@fcai.edu.eg,2021-08-31 00:00:00
4209,Dr. Travis Ellis,7,aflores@fcai.edu.eg,2019-02-10 00:00:00
4210,Dr. Andrea Bryant,7,matthewadkins@fcai.edu.eg,2019-06-22 00:00:00
4211,Dr. Joseph Taylor,6,kgeorge@fcai.edu.eg,2023-01-23 00:00:00
4212,Dr. Theresa Parsons,3,anthony79@fcai.edu.eg,2015-01-11 00:00:00
4213,Dr. Tyler Patterson,1,robertsonjason@fcai.edu.eg,2022-06-14 00:00:00
4214,Dr. Brian Perry,4,goldenbarbara@fcai.edu.eg,2018-12-26 00:00:00
4215,Dr. Karina Vaughan,7,joshuabass@fcai.edu.eg,2020-04-19 00:00:00
4216,Dr. Jonathan Brown,2,browndouglas@fcai.edu.eg,2022-10-20 00:00:00
4217,Dr. Lisa Mcclain,7,brian56@fcai.edu.eg,2016-05-03 00:00:00
4218,Dr. Adam Clayton,3,zsanchez@fcai.edu.eg,2022-02-02 00:00:00
4219,Dr. Raymond Lyons,1,benjaminandrew@fcai.edu.eg,2022-08-23 00:00:00
4220,Dr. Laurie Strong,6,deborah99@fcai.edu.eg,2021-08-20 00:00:00
4221,Dr. Luke Martinez,3,chernandez@fcai.edu.eg,2017-10-29 00:00:00
4222,Dr. Evelyn Hunt,2,alvarezraymond@fcai.edu.eg,2016-10-18 00:00:00
4223,Dr. Catherine Andersen,5,bettypowell@fcai.edu.eg,2021-06-28 00:00:00
4224,Dr. Jennifer Hunt,1,crystalpalmer@fcai.edu.eg,2018-08-19 00:00:00
4225,Dr. Ashley Brown,8,taylorbrian@fcai.edu.eg,2021-03-15 00:00:00
4226,Dr. Gregory Watts,7,clarkkristin@fcai.edu.eg,2019-05-04 00:00:00
4227,Dr. Evan Mcdaniel,1,cassandrarobinson@fcai.edu.eg,2015-05-22 00:00:00
4228,Dr. Joseph Juarez,8,nbrown@fcai.edu.eg,2015-10-24 00:00:00
4229,Dr. Dennis Obrien,6,uhunt@fcai.edu.eg,2017-06-03 00:00:00
4230,Dr. Katrina Ware,4,bettyhernandez@fcai.edu.eg,2016-02-21 00:00:00
4231,Dr. Mandy Jackson,1,treese@fcai.edu.eg,2023-01-02 00:00:00
4232,Dr. Stephanie Brewer,3,dlamb@fcai.edu.eg,2015-07-21 00:00:00
4233,Dr. Felicia Navarro,7,meganturner@fcai.edu.eg,2017-01-10 00:00:00
4234,Dr. Seth Dunn,1,matthew68@fcai.edu.eg,2018-08-22 00:00:00
4235,Dr. James Salas,8,josephcochran@fcai.edu.eg,2019-06-22 00:00:00
4236,Dr. Samantha Ward,2,jimenezholly@fcai.edu.eg,2017-09-04 00:00:00
4237,Dr. Ann Reyes,5,robinsonmichelle@fcai.edu.eg,2019-04-21 00:00:00
4238,Dr. Shirley Lang,4,allendana@fcai.edu.eg,2019-04-04 00:00:00
4239,Dr. Amanda Davis,6,cynthia89@fcai.edu.eg,2023-01-27 00:00:00
4240,Dr. Kathryn Lee,4,kimberlymartin@fcai.edu.eg,2016-07-13 00:00:00
4241,Dr. Tony Peters,5,tracey51@fcai.edu.eg,2019-08-12 00:00:00
4242,Dr. Stephanie Ramirez,4,hunter44@fcai.edu.eg,2017-09-19 00:00:00
